ISIN,Cap,Bewertungstag,Emittent,Brief,Geld
DE000SR3VSN3,7400.0,2020-11-20,Société Générale S.A.,73.95,73.94
DE000SR3VSM5,7300.0,2020-11-20,Société Générale S.A.,72.97,72.96
DE000SR3VSL7,7200.0,2020-11-20,Société Générale S.A.,71.99,71.98
DE000SR3VSK9,7100.0,2020-11-20,Société Générale S.A.,71.0,70.99
DE000SR3VSJ1,7000.0,2020-11-20,Société Générale S.A.,70.0,69.99
DE000SR3VSH5,7450.0,2020-10-16,Société Générale S.A.,74.49,74.48
DE000SR3VSG7,7350.0,2020-10-16,Société Générale S.A.,73.5,73.49
DE000SR3VSF9,7250.0,2020-10-16,Société Générale S.A.,72.5,72.49
DE000SR3VSE2,7150.0,2020-10-16,Société Générale S.A.,71.5,71.49
DE000SR3VSD4,7050.0,2020-10-16,Société Générale S.A.,70.5,70.49
DE000SR3VSC6,6950.0,2020-10-16,Société Générale S.A.,69.5,69.49
DE000SR3VSB8,7100.0,2020-08-21,Société Générale S.A.,71.0,70.99
DE000SR3VSA0,7050.0,2020-08-21,Société Générale S.A.,70.5,70.49
DE000SR3VS92,9500.0,2020-11-20,Société Générale S.A.,93.84,93.82
DE000SR3VS84,9400.0,2020-11-20,Société Générale S.A.,92.93,92.91
DE000SR3VS76,9300.0,2020-11-20,Société Générale S.A.,92.02,92.0
DE000SR3VS68,9200.0,2020-11-20,Société Générale S.A.,91.11,91.09
DE000SR3VS50,9100.0,2020-11-20,Société Générale S.A.,90.19,90.17
DE000SR3VS43,9000.0,2020-11-20,Société Générale S.A.,89.27,89.25
DE000SR3VS35,8900.0,2020-11-20,Société Générale S.A.,88.34,88.32
DE000SR3VS27,8800.0,2020-11-20,Société Générale S.A.,87.41,87.39
DE000SR3VS19,8700.0,2020-11-20,Société Générale S.A.,86.47,86.45
DE000SR3VS01,8600.0,2020-11-20,Société Générale S.A.,85.53,85.51
DE000SR3VR93,7000.0,2020-08-21,Société Générale S.A.,70.0,69.99
DE000SR3VR85,6950.0,2020-08-21,Société Générale S.A.,69.5,69.49
DE000SR3DRW4,14300.0,2021-06-18,Société Générale S.A.,123.33,123.31
DE000SR3DRV6,14200.0,2021-06-18,Société Générale S.A.,123.08,123.06
DE000SR3DRU8,14250.0,2021-03-19,Société Générale S.A.,123.9,123.88
DE000SR3DRT0,14200.0,2021-03-19,Société Générale S.A.,123.77,123.75
DE000SR3DRS2,14150.0,2021-03-19,Société Générale S.A.,123.63,123.61
DE000SR3DRR4,14250.0,2020-12-18,Société Générale S.A.,124.64,124.62
DE000SR3DRQ6,14200.0,2020-12-18,Société Générale S.A.,124.55,124.53
DE000SR3DRP8,14150.0,2020-12-18,Société Générale S.A.,124.41,124.39
DE000SR3DRN3,14250.0,2020-11-20,Société Générale S.A.,124.93,124.91
DE000SR3DRM5,14150.0,2020-11-20,Société Générale S.A.,124.72,124.7
DE000SR3DRL7,14050.0,2020-11-20,Société Générale S.A.,124.44,124.42
DE000SR3DRK9,13950.0,2020-11-20,Société Générale S.A.,124.17,124.15
DE000SR3DRJ1,13850.0,2020-11-20,Société Générale S.A.,123.86,123.84
DE000SR3DRH5,13750.0,2020-11-20,Société Générale S.A.,123.56,123.54
DE000SR3DRG7,13650.0,2020-11-20,Société Générale S.A.,123.19,123.17
DE000SR3DRF9,13550.0,2020-11-20,Société Générale S.A.,122.84,122.82
DE000SR3DRE2,13450.0,2020-11-20,Société Générale S.A.,122.43,122.41
DE000SR3DRD4,13350.0,2020-11-20,Société Générale S.A.,122.0,121.98
DE000SR3DRC6,13250.0,2020-11-20,Société Générale S.A.,121.57,121.55
DE000SR3DRB8,13150.0,2020-11-20,Société Générale S.A.,121.14,121.12
DE000SR3DRA0,13050.0,2020-11-20,Société Générale S.A.,120.65,120.63
DE000SR3DQZ9,11950.0,2020-11-20,Société Générale S.A.,114.05,114.03
DE000SR3DQY2,11850.0,2020-11-20,Société Générale S.A.,113.35,113.33
DE000SR3DQX4,11750.0,2020-11-20,Société Générale S.A.,112.62,112.6
DE000SR3DQW6,11650.0,2020-11-20,Société Générale S.A.,111.89,111.87
DE000SR3DQV8,11550.0,2020-11-20,Société Générale S.A.,111.15,111.13
DE000SR3DQU0,11450.0,2020-11-20,Société Générale S.A.,110.39,110.37
DE000SR3DQT2,11350.0,2020-11-20,Société Générale S.A.,109.63,109.61
DE000SR3DQS4,11250.0,2020-11-20,Société Générale S.A.,108.84,108.82
DE000SR3DQR6,11150.0,2020-11-20,Société Générale S.A.,108.06,108.04
DE000SR3DQQ8,11050.0,2020-11-20,Société Générale S.A.,107.25,107.23
DE000SR3DQP0,10950.0,2020-11-20,Société Générale S.A.,106.44,106.42
DE000SR3DQN5,10850.0,2020-11-20,Société Générale S.A.,105.62,105.6
DE000SR3DQM7,10750.0,2020-11-20,Société Générale S.A.,104.79,104.77
DE000SR3DQL9,10650.0,2020-11-20,Société Générale S.A.,103.96,103.94
DE000SR3DQK1,10550.0,2020-11-20,Société Générale S.A.,103.11,103.09
DE000SR3DQJ3,10450.0,2020-11-20,Société Générale S.A.,102.26,102.24
DE000SR3DQH7,10350.0,2020-11-20,Société Générale S.A.,101.39,101.37
DE000SR3DQG9,10250.0,2020-11-20,Société Générale S.A.,100.52,100.5
DE000SR3DQF1,10150.0,2020-11-20,Société Générale S.A.,99.65,99.63
DE000SR3DQE4,10050.0,2020-11-20,Société Générale S.A.,98.77,98.75
DE000SR3DQD6,9950.0,2020-11-20,Société Générale S.A.,97.88,97.86
DE000SR3DQC8,9850.0,2020-11-20,Société Générale S.A.,96.99,96.97
DE000SR3DQB0,9750.0,2020-11-20,Société Générale S.A.,96.09,96.07
DE000SR3DQA2,9650.0,2020-11-20,Société Générale S.A.,95.19,95.17
DE000SR3DQ96,12950.0,2020-11-20,Société Générale S.A.,120.14,120.12
DE000SR3DQ88,12850.0,2020-11-20,Société Générale S.A.,119.62,119.6
DE000SR3DQ70,12750.0,2020-11-20,Société Générale S.A.,119.06,119.04
DE000SR3DQ62,12650.0,2020-11-20,Société Générale S.A.,118.53,118.51
DE000SR3DQ54,12550.0,2020-11-20,Société Générale S.A.,117.92,117.9
DE000SR3DQ47,12450.0,2020-11-20,Société Générale S.A.,117.31,117.29
DE000SR3DQ39,12350.0,2020-11-20,Société Générale S.A.,116.71,116.69
DE000SR3DQ21,12250.0,2020-11-20,Société Générale S.A.,116.06,116.04
DE000SR3DQ13,12150.0,2020-11-20,Société Générale S.A.,115.4,115.38
DE000SR3DQ05,12050.0,2020-11-20,Société Générale S.A.,114.73,114.71
DE000SR3DPZ1,8550.0,2020-11-20,Société Générale S.A.,85.06,85.04
DE000SR3DPY4,8450.0,2020-11-20,Société Générale S.A.,84.11,84.09
DE000SR3DPX6,8350.0,2020-11-20,Société Générale S.A.,83.16,83.14
DE000SR3DPW8,8250.0,2020-11-20,Société Générale S.A.,82.22,82.2
DE000SR3DPV0,8150.0,2020-11-20,Société Générale S.A.,81.26,81.24
DE000SR3DPU2,8050.0,2020-11-20,Société Générale S.A.,80.29,80.27
DE000SR3DPT4,7950.0,2020-11-20,Société Générale S.A.,79.32,79.31
DE000SR3DPS6,7850.0,2020-11-20,Société Générale S.A.,78.33,78.32
DE000SR3DPR8,7750.0,2020-11-20,Société Générale S.A.,77.36,77.35
DE000SR3DPQ0,7650.0,2020-11-20,Société Générale S.A.,76.38,76.37
DE000SR3DPP2,7550.0,2020-11-20,Société Générale S.A.,75.43,75.42
DE000SR3DPN7,7450.0,2020-11-20,Société Générale S.A.,74.44,74.43
DE000SR3DPM9,7350.0,2020-11-20,Société Générale S.A.,73.46,73.45
DE000SR3DPL1,7250.0,2020-11-20,Société Générale S.A.,72.48,72.47
DE000SR3DPK3,7150.0,2020-11-20,Société Générale S.A.,71.49,71.48
DE000SR3DPJ5,7050.0,2020-11-20,Société Générale S.A.,70.5,70.49
DE000SR3DPH9,6950.0,2020-11-20,Société Générale S.A.,69.5,69.49
DE000SR3DPG1,6850.0,2020-11-20,Société Générale S.A.,68.5,68.49
DE000SR3DPF3,14250.0,2020-10-16,Société Générale S.A.,125.28,125.26
DE000SR3DPE6,14200.0,2020-10-16,Société Générale S.A.,125.17,125.15
DE000SR3DPD8,14150.0,2020-10-16,Société Générale S.A.,125.07,125.05
DE000SR3DPC0,14050.0,2020-10-16,Société Générale S.A.,124.84,124.82
DE000SR3DPB2,13950.0,2020-10-16,Société Générale S.A.,124.56,124.54
DE000SR3DPA4,13850.0,2020-10-16,Société Générale S.A.,124.3,124.28
DE000SR3DP97,9550.0,2020-11-20,Société Générale S.A.,94.29,94.27
DE000SR3DP89,9450.0,2020-11-20,Société Générale S.A.,93.39,93.37
DE000SR3DP71,9350.0,2020-11-20,Société Générale S.A.,92.48,92.46
DE000SR3DP63,9250.0,2020-11-20,Société Générale S.A.,91.57,91.55
DE000SR3DP55,9150.0,2020-11-20,Société Générale S.A.,90.65,90.63
DE000SR3DP48,9050.0,2020-11-20,Société Générale S.A.,89.73,89.71
DE000SR3DP30,8950.0,2020-11-20,Société Générale S.A.,88.81,88.79
DE000SR3DP22,8850.0,2020-11-20,Société Générale S.A.,87.88,87.86
DE000SR3DP14,8750.0,2020-11-20,Société Générale S.A.,86.94,86.92
DE000SR3DP06,8650.0,2020-11-20,Société Générale S.A.,86.0,85.98
DE000SR3DNZ6,12750.0,2020-10-16,Société Générale S.A.,119.56,119.54
DE000SR3DNY9,12650.0,2020-10-16,Société Générale S.A.,118.99,118.97
DE000SR3DNX1,12550.0,2020-10-16,Société Générale S.A.,118.37,118.35
DE000SR3DNW3,12450.0,2020-10-16,Société Générale S.A.,117.76,117.74
DE000SR3DNV5,12350.0,2020-10-16,Société Générale S.A.,117.14,117.12
DE000SR3DNU7,12250.0,2020-10-16,Société Générale S.A.,116.49,116.47
DE000SR3DNT9,12150.0,2020-10-16,Société Générale S.A.,115.84,115.82
DE000SR3DNS1,12050.0,2020-10-16,Société Générale S.A.,115.12,115.1
DE000SR3DNR3,11950.0,2020-10-16,Société Générale S.A.,114.45,114.43
DE000SR3DNQ5,11850.0,2020-10-16,Société Générale S.A.,113.74,113.72
DE000SR3DNP7,11750.0,2020-10-16,Société Générale S.A.,113.01,112.99
DE000SR3DNN2,11650.0,2020-10-16,Société Générale S.A.,112.28,112.26
DE000SR3DNM4,11550.0,2020-10-16,Société Générale S.A.,111.52,111.5
DE000SR3DNL6,11450.0,2020-10-16,Société Générale S.A.,110.75,110.73
DE000SR3DNK8,11350.0,2020-10-16,Société Générale S.A.,109.98,109.96
DE000SR3DNJ0,11250.0,2020-10-16,Société Générale S.A.,109.19,109.17
DE000SR3DNH4,11150.0,2020-10-16,Société Générale S.A.,108.39,108.37
DE000SR3DNG6,11050.0,2020-10-16,Société Générale S.A.,107.57,107.55
DE000SR3DNF8,10950.0,2020-10-16,Société Générale S.A.,106.75,106.73
DE000SR3DNE1,10850.0,2020-10-16,Société Générale S.A.,105.93,105.91
DE000SR3DND3,10750.0,2020-10-16,Société Générale S.A.,105.09,105.07
DE000SR3DNC5,10650.0,2020-10-16,Société Générale S.A.,104.24,104.22
DE000SR3DNB7,10550.0,2020-10-16,Société Générale S.A.,103.39,103.37
DE000SR3DNA9,10450.0,2020-10-16,Société Générale S.A.,102.52,102.5
DE000SR3DN99,13750.0,2020-10-16,Société Générale S.A.,123.97,123.95
DE000SR3DN81,13650.0,2020-10-16,Société Générale S.A.,123.64,123.62
DE000SR3DN73,13550.0,2020-10-16,Société Générale S.A.,123.28,123.26
DE000SR3DN65,13450.0,2020-10-16,Société Générale S.A.,122.9,122.88
DE000SR3DN57,13350.0,2020-10-16,Société Générale S.A.,122.48,122.46
DE000SR3DN40,13250.0,2020-10-16,Société Générale S.A.,122.04,122.02
DE000SR3DN32,13150.0,2020-10-16,Société Générale S.A.,121.6,121.58
DE000SR3DN24,13050.0,2020-10-16,Société Générale S.A.,121.11,121.09
DE000SR3DN16,12950.0,2020-10-16,Société Générale S.A.,120.61,120.59
DE000SR3DN08,12850.0,2020-10-16,Société Générale S.A.,120.08,120.06
DE000SR3DMZ8,9350.0,2020-10-16,Société Générale S.A.,92.66,92.64
DE000SR3DMY1,9250.0,2020-10-16,Société Générale S.A.,91.74,91.72
DE000SR3DMX3,9150.0,2020-10-16,Société Générale S.A.,90.81,90.79
DE000SR3DMW5,9050.0,2020-10-16,Société Générale S.A.,89.89,89.87
DE000SR3DMV7,8950.0,2020-10-16,Société Générale S.A.,88.95,88.93
DE000SR3DMU9,8850.0,2020-10-16,Société Générale S.A.,88.01,87.99
DE000SR3DMT1,8750.0,2020-10-16,Société Générale S.A.,87.07,87.05
DE000SR3DMS3,8650.0,2020-10-16,Société Générale S.A.,86.11,86.09
DE000SR3DMR5,8550.0,2020-10-16,Société Générale S.A.,85.17,85.15
DE000SR3DMQ7,8450.0,2020-10-16,Société Générale S.A.,84.22,84.2
DE000SR3DMP9,8350.0,2020-10-16,Société Générale S.A.,83.25,83.23
DE000SR3DMN4,8250.0,2020-10-16,Société Générale S.A.,82.31,82.29
DE000SR3DMM6,8150.0,2020-10-16,Société Générale S.A.,81.34,81.32
DE000SR3DML8,8050.0,2020-10-16,Société Générale S.A.,80.35,80.33
DE000SR3DMK0,7950.0,2020-10-16,Société Générale S.A.,79.38,79.37
DE000SR3DMJ2,7850.0,2020-10-16,Société Générale S.A.,78.4,78.39
DE000SR3DMH6,7750.0,2020-10-16,Société Générale S.A.,77.43,77.42
DE000SR3DMG8,7650.0,2020-10-16,Société Générale S.A.,76.46,76.45
DE000SR3DMF0,7550.0,2020-10-16,Société Générale S.A.,75.48,75.47
DE000SR3DME3,14250.0,2020-09-18,Société Générale S.A.,125.6,125.58
DE000SR3DMD5,14150.0,2020-09-18,Société Générale S.A.,125.36,125.34
DE000SR3DMC7,14250.0,2020-08-21,Société Générale S.A.,125.83,125.81
DE000SR3DMB9,14200.0,2020-08-21,Société Générale S.A.,125.75,125.73
DE000SR3DMA1,14150.0,2020-08-21,Société Générale S.A.,125.64,125.62
DE000SR3DM90,10350.0,2020-10-16,Société Générale S.A.,101.66,101.64
DE000SR3DM82,10250.0,2020-10-16,Société Générale S.A.,100.77,100.75
DE000SR3DM74,10150.0,2020-10-16,Société Générale S.A.,99.89,99.87
DE000SR3DM66,10050.0,2020-10-16,Société Générale S.A.,99.0,98.98
DE000SR3DM58,9950.0,2020-10-16,Société Générale S.A.,98.11,98.09
DE000SR3DM41,9850.0,2020-10-16,Société Générale S.A.,97.21,97.19
DE000SR3DM33,9750.0,2020-10-16,Société Générale S.A.,96.3,96.28
DE000SR3DM25,9650.0,2020-10-16,Société Générale S.A.,95.4,95.38
DE000SR3DM17,9550.0,2020-10-16,Société Générale S.A.,94.49,94.47
DE000SR3DM09,9450.0,2020-10-16,Société Générale S.A.,93.58,93.56
DE000SR3DL91,14250.0,2020-07-17,Société Générale S.A.,126.18,126.16
DE000SR3DL83,14200.0,2020-07-17,Société Générale S.A.,126.11,126.09
DE000SR3DL75,14150.0,2020-07-17,Société Générale S.A.,125.99,125.97
DE000SR3DL67,14150.0,2020-05-15,Société Générale S.A.,126.39,126.37
DE000SR3DL59,14100.0,2020-05-15,Société Générale S.A.,126.32,126.3
DE000SR3DL42,14050.0,2020-05-15,Société Générale S.A.,126.27,126.25
DE000SR3DL34,14100.0,2020-04-17,Société Générale S.A.,126.42,126.4
DE000SR3DL26,14050.0,2020-04-17,Société Générale S.A.,126.38,126.36
DE000SR32UZ9,11500.0,2020-12-11,Société Générale S.A.,111.65,111.63
DE000SR32UY2,11500.0,2020-09-11,Société Générale S.A.,112.61,112.59
DE000SR32UX4,11500.0,2020-03-13,Société Générale S.A.,114.55,114.53
DE000SR32UW6,11600.0,2019-12-13,Société Générale S.A.,116.0,115.98
DE000SR32UV8,11300.0,2019-12-13,Société Générale S.A.,113.0,112.98
DE000SR32UU0,10900.0,2019-12-13,Société Générale S.A.,109.0,108.98
DE000SR32UT2,10200.0,2019-12-13,Société Générale S.A.,102.0,101.98
DE000SR32US4,10000.0,2019-12-13,Société Générale S.A.,100.0,99.98
DE000SR32UR6,9400.0,2019-12-13,Société Générale S.A.,94.0,93.98
DE000SR32U15,11500.0,2023-06-09,Société Générale S.A.,106.64,106.62
DE000SR32U07,11500.0,2022-09-09,Société Générale S.A.,107.95,107.93
DE000SR2RQZ1,13600.0,2021-06-18,Société Générale S.A.,121.04,121.02
DE000SR2RQY4,13500.0,2021-06-18,Société Générale S.A.,120.62,120.6
DE000SR2RQX6,13400.0,2021-06-18,Société Générale S.A.,120.23,120.21
DE000SR2RQW8,13300.0,2021-06-18,Société Générale S.A.,119.79,119.77
DE000SR2RQV0,13200.0,2021-06-18,Société Générale S.A.,119.36,119.34
DE000SR2RQU2,13100.0,2021-06-18,Société Générale S.A.,118.86,118.84
DE000SR2RQT4,13000.0,2021-06-18,Société Générale S.A.,118.37,118.35
DE000SR2RQS6,12900.0,2021-06-18,Société Générale S.A.,117.87,117.85
DE000SR2RQR8,12800.0,2021-06-18,Société Générale S.A.,117.36,117.34
DE000SR2RQQ0,12700.0,2021-06-18,Société Générale S.A.,116.81,116.79
DE000SR2RQP2,12600.0,2021-06-18,Société Générale S.A.,116.28,116.26
DE000SR2RQN7,12500.0,2021-06-18,Société Générale S.A.,115.71,115.69
DE000SR2RQM9,12400.0,2021-06-18,Société Générale S.A.,115.11,115.09
DE000SR2RQL1,12300.0,2021-06-18,Société Générale S.A.,114.52,114.5
DE000SR2RQK3,12200.0,2021-06-18,Société Générale S.A.,113.9,113.88
DE000SR2RQJ5,12100.0,2021-06-18,Société Générale S.A.,113.28,113.26
DE000SR2RQH9,12000.0,2021-06-18,Société Générale S.A.,112.62,112.6
DE000SR2RQG1,11900.0,2021-06-18,Société Générale S.A.,111.97,111.95
DE000SR2RQF3,11800.0,2021-06-18,Société Générale S.A.,111.29,111.27
DE000SR2RQE6,11700.0,2021-06-18,Société Générale S.A.,110.61,110.59
DE000SR2RQD8,11600.0,2021-06-18,Société Générale S.A.,109.9,109.88
DE000SR2RQC0,11500.0,2021-06-18,Société Générale S.A.,109.21,109.19
DE000SR2RQB2,11400.0,2021-06-18,Société Générale S.A.,108.47,108.45
DE000SR2RQA4,11300.0,2021-06-18,Société Générale S.A.,107.73,107.71
DE000SR2RQ42,14100.0,2021-06-18,Société Générale S.A.,122.77,122.75
DE000SR2RQ34,14000.0,2021-06-18,Société Générale S.A.,122.45,122.43
DE000SR2RQ26,13900.0,2021-06-18,Société Générale S.A.,122.14,122.12
DE000SR2RQ18,13800.0,2021-06-18,Société Générale S.A.,121.78,121.76
DE000SR2RQ00,13700.0,2021-06-18,Société Générale S.A.,121.41,121.39
DE000SR2RPZ3,10200.0,2021-06-18,Société Générale S.A.,99.01,98.99
DE000SR2RPY6,10100.0,2021-06-18,Société Générale S.A.,98.17,98.15
DE000SR2RPX8,10000.0,2021-06-18,Société Générale S.A.,97.31,97.29
DE000SR2RPW0,9900.0,2021-06-18,Société Générale S.A.,96.46,96.44
DE000SR2RPV2,9800.0,2021-06-18,Société Générale S.A.,95.59,95.57
DE000SR2RPU4,9700.0,2021-06-18,Société Générale S.A.,94.72,94.7
DE000SR2RPT6,9600.0,2021-06-18,Société Générale S.A.,93.84,93.82
DE000SR2RPS8,9500.0,2021-06-18,Société Générale S.A.,92.97,92.95
DE000SR2RPR0,9400.0,2021-06-18,Société Générale S.A.,92.1,92.08
DE000SR2RPQ2,9300.0,2021-06-18,Société Générale S.A.,91.21,91.19
DE000SR2RPP4,9200.0,2021-06-18,Société Générale S.A.,90.33,90.31
DE000SR2RPN9,9100.0,2021-06-18,Société Générale S.A.,89.43,89.41
DE000SR2RPM1,9000.0,2021-06-18,Société Générale S.A.,88.53,88.51
DE000SR2RPL3,8900.0,2021-06-18,Société Générale S.A.,87.63,87.61
DE000SR2RPK5,8800.0,2021-06-18,Société Générale S.A.,86.73,86.71
DE000SR2RPJ7,8700.0,2021-06-18,Société Générale S.A.,85.81,85.79
DE000SR2RPH1,8600.0,2021-06-18,Société Générale S.A.,84.9,84.88
DE000SR2RPG3,8500.0,2021-06-18,Société Générale S.A.,83.98,83.96
DE000SR2RPF5,8400.0,2021-06-18,Société Générale S.A.,83.05,83.03
DE000SR2RPE8,8300.0,2021-06-18,Société Générale S.A.,82.13,82.11
DE000SR2RPD0,8200.0,2021-06-18,Société Générale S.A.,81.2,81.18
DE000SR2RPC2,8100.0,2021-06-18,Société Générale S.A.,80.26,80.24
DE000SR2RPB4,8000.0,2021-06-18,Société Générale S.A.,79.31,79.3
DE000SR2RPA6,7900.0,2021-06-18,Société Générale S.A.,78.37,78.36
DE000SR2RP92,11200.0,2021-06-18,Société Générale S.A.,106.99,106.97
DE000SR2RP84,11100.0,2021-06-18,Société Générale S.A.,106.23,106.21
DE000SR2RP76,11000.0,2021-06-18,Société Générale S.A.,105.46,105.44
DE000SR2RP68,10900.0,2021-06-18,Société Générale S.A.,104.69,104.67
DE000SR2RP50,10800.0,2021-06-18,Société Générale S.A.,103.92,103.9
DE000SR2RP43,10700.0,2021-06-18,Société Générale S.A.,103.12,103.1
DE000SR2RP35,10600.0,2021-06-18,Société Générale S.A.,102.32,102.3
DE000SR2RP27,10500.0,2021-06-18,Société Générale S.A.,101.5,101.48
DE000SR2RP19,10400.0,2021-06-18,Société Générale S.A.,100.68,100.66
DE000SR2RP01,10300.0,2021-06-18,Société Générale S.A.,99.84,99.82
DE000SR2RNZ8,6800.0,2021-06-18,Société Générale S.A.,67.79,67.78
DE000SR2RNY1,6700.0,2021-06-18,Société Générale S.A.,66.81,66.8
DE000SR2RNX3,6600.0,2021-06-18,Société Générale S.A.,65.83,65.82
DE000SR2RNW5,6500.0,2021-06-18,Société Générale S.A.,64.85,64.84
DE000SR2RNV7,6400.0,2021-06-18,Société Générale S.A.,63.87,63.86
DE000SR2RNU9,6300.0,2021-06-18,Société Générale S.A.,62.89,62.88
DE000SR2RNT1,6200.0,2021-06-18,Société Générale S.A.,61.9,61.89
DE000SR2RNS3,6100.0,2021-06-18,Société Générale S.A.,60.91,60.9
DE000SR2RNR5,6000.0,2021-06-18,Société Générale S.A.,59.93,59.92
DE000SR2RNQ7,5900.0,2021-06-18,Société Générale S.A.,58.94,58.93
DE000SR2RNP9,5800.0,2021-06-18,Société Générale S.A.,57.95,57.94
DE000SR2RNN4,14100.0,2021-03-19,Société Générale S.A.,123.49,123.47
DE000SR2RNM6,14050.0,2021-03-19,Société Générale S.A.,123.34,123.32
DE000SR2RNL8,13950.0,2021-03-19,Société Générale S.A.,123.03,123.01
DE000SR2RNK0,14100.0,2020-12-18,Société Générale S.A.,124.3,124.28
DE000SR2RNJ2,14050.0,2020-12-18,Société Générale S.A.,124.13,124.11
DE000SR2RNH6,14100.0,2020-10-16,Société Générale S.A.,124.95,124.93
DE000SR2RNG8,14000.0,2020-10-16,Société Générale S.A.,124.69,124.67
DE000SR2RNF0,13900.0,2020-10-16,Société Générale S.A.,124.41,124.39
DE000SR2RNE3,13800.0,2020-10-16,Société Générale S.A.,124.12,124.1
DE000SR2RND5,13700.0,2020-10-16,Société Générale S.A.,123.81,123.79
DE000SR2RNC7,13600.0,2020-10-16,Société Générale S.A.,123.48,123.46
DE000SR2RNB9,13500.0,2020-10-16,Société Générale S.A.,123.11,123.09
DE000SR2RNA1,13400.0,2020-10-16,Société Générale S.A.,122.69,122.67
DE000SR2RN94,7800.0,2021-06-18,Société Générale S.A.,77.42,77.41
DE000SR2RN86,7700.0,2021-06-18,Société Générale S.A.,76.47,76.46
DE000SR2RN78,7600.0,2021-06-18,Société Générale S.A.,75.52,75.51
DE000SR2RN60,7500.0,2021-06-18,Société Générale S.A.,74.56,74.55
DE000SR2RN52,7400.0,2021-06-18,Société Générale S.A.,73.6,73.59
DE000SR2RN45,7300.0,2021-06-18,Société Générale S.A.,72.63,72.62
DE000SR2RN37,7200.0,2021-06-18,Société Générale S.A.,71.67,71.66
