ISIN,ausstiegskosten,bezugsverhaeltnis,einstiegskosten,erstelldatum,faelligkeitsdatum,gesamtkosten_0,mittleres_szenario_0,relative_gesamtkosten_0,risikoklasse,gesamtkosten_1,mittleres_szenario_1,relative_gesamtkosten_1,gesamtkosten_2,mittleres_szenario_2,relative_gesamtkosten_2
DE000TR7LKH3,"0,00","0,01","0,10",13.06.2019,25.10.2019,"9,86","10.172,99","0,10",3,,,,,,
DE000TR7LKJ9,"0,00","0,01","0,10",03.05.2019,25.10.2019,"9,88","10.146,36","0,10",3,,,,,,
DE000TR7LKK7,"0,00","0,01","0,10",03.05.2019,25.10.2019,"9,92","10.140,62","0,10",3,,,,,,
DE000TR7LKL5,"0,00","0,01","0,08",03.05.2019,25.10.2019,"8,18","10.129,92","0,08",3,,,,,,
DE000TR7LKM3,"0,00","0,01","0,07",03.05.2019,25.10.2019,"7,33","10.119,97","0,07",3,,,,,,
DE000TR7LKN1,"0,00","0,01","0,16",03.05.2019,22.11.2019,"15,37","10.331,28","0,16",4,,,,,,
DE000TR7LKP6,"0,00","0,01","0,15",03.05.2019,22.11.2019,"14,69","10.280,78","0,15",4,,,,,,
DE000TR7LKQ4,"0,00","0,01","0,13",03.05.2019,22.11.2019,"13,13","10.238,91","0,13",4,,,,,,
DE000TR7LKR2,"0,00","0,01","0,04",17.09.2019,22.11.2019,"4,38","10.070,93","0,04",3,,,,,,
DE000TR7LKS0,"0,00","0,01","0,11",12.06.2019,22.11.2019,"10,80","10.167,36","0,11",3,,,,,,
DE000TR7LKT8,"0,00","0,01","0,21",03.05.2019,24.01.2020,"20,52","10.431,81","0,21",4,,,,,,
DE000TR7LKU6,"0,00","0,01","0,21",03.05.2019,24.01.2020,"19,77","10.402,34","0,21",4,,,,,,
DE000TR7LKV4,"0,00","0,01","0,20",03.05.2019,24.01.2020,"19,02","10.375,24","0,20",4,,,,,,
DE000TR7LKW2,"0,00","0,01","0,19",03.05.2019,24.01.2020,"18,26","10.349,63","0,19",4,,,,,,
DE000TR7LKX0,"0,00","0,01","0,19",03.05.2019,24.01.2020,"18,38","10.325,52","0,19",4,,,,,,
DE000TR7LKY8,"0,00","0,01","0,18",03.05.2019,24.01.2020,"17,61","10.302,92","0,18",4,,,,,,
DE000TR7LKZ5,"0,00","0,01","0,18",03.05.2019,24.01.2020,"17,73","10.281,86","0,18",4,,,,,,
DE000TR7LL04,"0,00","0,01","0,07",14.10.2019,24.01.2020,"7,03","10.108,11","0,07",3,,,,,,
DE000TR7LL12,"0,00","0,01","0,08",23.09.2019,24.01.2020,"8,01","10.142,35","0,08",3,,,,,,
DE000TR7LL20,"0,00","0,01","0,08",20.09.2019,24.01.2020,"8,05","10.105,53","0,08",3,,,,,,
DE000TR7LL38,"0,00","0,01","0,11",21.06.2019,24.01.2020,"10,89","10.160,57","0,11",3,,,,,,
DE000TR7LL46,"0,00","0,01","0,13",03.05.2019,24.01.2020,"12,86","10.199,39","0,13",3,,,,,,
DE000TR7LL53,"0,00","0,01","0,12",03.05.2019,24.01.2020,"12,04","10.186,13","0,12",3,,,,,,
DE000TR7LL61,"0,00","0,01","0,10",03.05.2019,24.01.2020,"10,27","10.174,55","0,10",3,,,,,,
DE000TR7LL79,"0,00","0,01","0,23",03.05.2019,28.02.2020,"22,31","10.468,51","0,23",4,,,,,,
DE000TR7LL87,"0,00","0,01","0,23",03.05.2019,28.02.2020,"21,57","10.439,13","0,23",4,,,,,,
DE000TR7LL95,"0,00","0,01","0,22",03.05.2019,28.02.2020,"20,82","10.411,24","0,22",4,,,,,,
DE000TR7LLA6,"0,00","0,01","0,22",03.05.2019,28.02.2020,"20,94","10.384,85","0,22",4,,,,,,
DE000TR7LLB4,"0,00","0,01","0,21",03.05.2019,28.02.2020,"20,19","10.359,96","0,21",4,,,,,,
DE000TR7LLC2,"0,00","0,01","0,20",03.05.2019,28.02.2020,"19,44","10.336,60","0,20",4,,,,,,
DE000TR7LLD0,"0,00","0,01","0,20",03.05.2019,28.02.2020,"19,56","10.314,78","0,20",4,,,,,,
DE000TR7LLE8,"0,00","0,01","0,19",03.05.2019,28.02.2020,"18,80","10.294,51","0,19",4,,,,,,
DE000TR7LLF5,"0,00","0,01","0,12",07.10.2019,28.02.2020,"11,68","10.238,91","0,12",3,,,,,,
DE000TR7LLG3,"0,00","0,01","0,11",18.09.2019,28.02.2020,"10,80","10.165,53","0,11",3,,,,,,
DE000TR7LLH1,"0,00","0,01","0,10",20.09.2019,28.02.2020,"9,95","10.132,08","0,10",3,,,,,,
DE000TR7LLJ7,"0,00","0,01","0,15",03.05.2019,28.02.2020,"14,74","10.227,59","0,15",3,,,,,,
DE000TR7LLK5,"0,00","0,01","0,13",03.05.2019,28.02.2020,"13,00","10.213,56","0,13",3,,,,,,
DE000TR7LLL3,"0,00","0,01","0,12",03.05.2019,28.02.2020,"12,17","10.200,26","0,12",3,,,,,,
DE000TR7LLM1,"0,00","0,01","0,12",03.05.2019,28.02.2020,"11,32","10.187,72","0,12",3,,,,,,
DE000TR7LM29,"0,00","0,01","0,25",03.05.2019,03.04.2020,"24,10","10.499,14","0,25",4,,,,,,
DE000TR7LM37,"0,00","0,01","0,25",03.05.2019,03.04.2020,"24,23","10.468,94","0,25",4,,,,,,
DE000TR7LM45,"0,00","0,01","0,25",03.05.2019,03.04.2020,"23,49","10.441,14","0,25",4,,,,,,
DE000TR7LM52,"0,00","0,01","0,24",03.05.2019,03.04.2020,"22,75","10.413,93","0,24",4,,,,,,
DE000TR7LM60,"0,00","0,01","0,23",03.05.2019,03.04.2020,"22,01","10.389,15","0,23",4,,,,,,
DE000TR7LM78,"0,00","0,01","0,22",03.05.2019,03.04.2020,"21,26","10.364,99","0,22",4,,,,,,
DE000TR7LM86,"0,00","0,01","0,22",03.05.2019,03.04.2020,"21,40","10.342,37","0,22",4,,,,,,
DE000TR7LM94,"0,00","0,01","0,21",03.05.2019,03.04.2020,"20,64","10.321,31","0,21",4,,,,,,
DE000TR7LMA4,"0,00","0,01","0,21",03.05.2019,03.04.2020,"20,78","10.300,89","0,21",4,,,,,,
DE000TR7LMB2,"0,00","0,01","0,11",14.10.2019,03.04.2020,"10,79","10.161,87","0,11",3,,,,,,
DE000TR7LMC0,"0,00","0,01","1,20",04.07.2019,03.07.2020,"114,38","10.336,36","1,20",4,,,,,,
DE000TR7LMD8,"0,00","0,01","1,19",04.07.2019,03.07.2020,"114,18","10.310,16","1,19",4,,,,,,
DE000TR7LME6,"0,00","0,01","1,19",04.07.2019,03.07.2020,"114,00","10.285,42","1,19",4,,,,,,
DE000TR7LMF3,"0,00","0,01","1,17",04.07.2019,03.07.2020,"112,97","10.262,16","1,17",4,,,,,,
DE000TR7LMG1,"0,00","0,01","1,14",12.09.2019,03.07.2020,"109,69","10.272,48","1,14",4,,,,,,
DE000TR7LMH9,"0,00","0,01","1,14",12.09.2019,03.07.2020,"110,38","10.249,67","1,14",4,,,,,,
DE000TR7LMJ5,"0,00","0,01","1,13",13.09.2019,03.07.2020,"109,15","10.210,37","1,13",4,,,,,,
DE000TR7LMK3,"0,00","0,01","1,10",04.07.2019,03.07.2020,"107,16","10.184,20","1,10",4,,,,,,
DE000TR7LML1,"0,00","0,01","0,17",04.07.2019,03.07.2020,"16,20","10.260,10","0,17",4,,,,,,
DE000TR7LMM9,"0,00","0,01","0,15",04.07.2019,03.07.2020,"14,50","10.243,86","0,15",4,,,,,,
DE000TR7LMN7,"0,00","0,01","0,14",04.07.2019,03.07.2020,"13,70","10.229,24","0,14",4,,,,,,
DE000TR7LMP2,"0,00","0,01","0,15",11.10.2019,03.07.2020,"14,73","10.220,99","0,15",3,,,,,,
DE000TR7LMQ0,"0,00","0,01","1,11",26.09.2019,03.07.2020,"107,38","10.182,36","1,11",3,,,,,,
DE000TR7LMR8,"0,00","0,01","0,10",04.07.2019,03.07.2020,"10,28","10.188,82","0,10",3,,,,,,
DE000TR7LMS6,"0,00","0,01","0,10",04.07.2019,03.07.2020,"9,42","10.176,20","0,10",3,,,,,,
DE000TR7LMT4,"0,00","0,01","0,19",03.05.2019,20.12.2019,"17,89","10.393,59","0,19",4,,,,,,
DE000TR7LMU2,"0,00","0,01","0,18",03.05.2019,20.12.2019,"17,13","10.364,91","0,18",4,,,,,,
DE000TR7LMV0,"0,00","0,01","0,17",03.05.2019,20.12.2019,"16,37","10.337,70","0,17",4,,,,,,
DE000TR7LMW8,"0,00","0,01","0,17",03.05.2019,20.12.2019,"16,47","10.312,85","0,17",4,,,,,,
DE000TR7LMX6,"0,00","0,01","0,16",03.05.2019,20.12.2019,"15,70","10.289,50","0,16",4,,,,,,
DE000TR7LMY4,"0,00","0,01","0,15",03.05.2019,20.12.2019,"14,92","10.268,56","0,15",4,,,,,,
DE000TR7LMZ1,"0,00","0,01","0,15",03.05.2019,20.12.2019,"15,02","10.248,26","0,15",4,,,,,,
DE000TR7LN02,"0,00","0,01","0,05",01.10.2019,20.12.2019,"5,26","10.081,53","0,05",3,,,,,,
DE000TR7LN10,"0,00","0,01","0,06",17.09.2019,20.12.2019,"6,20","10.090,28","0,06",3,,,,,,
DE000TR7LN28,"0,00","0,01","0,06",04.07.2019,20.12.2019,"6,26","10.100,11","0,06",3,,,,,,
DE000TR84MM3,"0,00","0,01","0,09",11.09.2019,28.02.2020,"8,40","10.131,66","0,09",3,,,,,,
DE000TR84MN1,"0,00","0,01","0,09",11.09.2019,28.02.2020,"9,26","10.142,65","0,09",3,,,,,,
DE000TR84MP6,"0,00","0,01","0,11",11.09.2019,28.02.2020,"11,03","10.154,38","0,11",3,,,,,,
DE000TR84MQ4,"0,00","0,01","0,11",11.09.2019,28.02.2020,"10,94","10.167,79","0,11",3,,,,,,
DE000TR84MR2,"0,00","0,01","0,11",11.09.2019,28.02.2020,"10,86","10.182,84","0,11",3,,,,,,
DE000TR84MS0,"0,00","0,01","0,12",11.09.2019,28.02.2020,"11,68","10.198,58","0,12",3,,,,,,
DE000TR84MT8,"0,00","0,01","0,13",11.09.2019,28.02.2020,"12,49","10.215,01","0,13",3,,,,,,
DE000TR84MU6,"0,00","0,01","0,13",11.09.2019,28.02.2020,"12,40","10.233,92","0,13",3,,,,,,
DE000TR84MV4,"0,00","0,01","0,10",11.10.2019,28.02.2020,"9,62","10.187,13","0,10",3,,,,,,
DE000TR84MW2,"0,00","0,01","0,13",11.09.2019,28.02.2020,"13,12","10.274,57","0,13",4,,,,,,
DE000TR84MX0,"0,00","0,01","0,14",11.09.2019,28.02.2020,"13,90","10.298,08","0,14",4,,,,,,
DE000TR84MY8,"0,00","0,01","0,14",11.09.2019,28.02.2020,"13,82","10.323,08","0,14",4,,,,,,
DE000TR84MZ5,"0,00","0,01","0,15",11.09.2019,28.02.2020,"14,60","10.349,57","0,15",4,,,,,,
DE000TR84N02,"0,00","0,01","0,16",11.09.2019,28.02.2020,"15,38","10.378,41","0,16",4,,,,,,
DE000TR84N10,"0,00","0,01","0,22",11.09.2019,24.07.2020,"21,36","10.413,89","0,22",4,,,,,,
DE000TR84N28,"0,00","0,01","0,23",11.09.2019,24.07.2020,"22,12","10.439,71","0,23",4,,,,,,
DE000TR84N36,"0,00","0,01","0,24",11.09.2019,24.07.2020,"22,87","10.466,14","0,24",4,,,,,,
DE000TR84N44,"0,00","0,01","0,26",11.09.2019,24.07.2020,"24,49","10.494,10","0,26",4,,,,,,
DE000TR84N51,"0,00","0,01","0,26",11.09.2019,24.07.2020,"24,35","10.523,57","0,26",4,,,,,,
DE000TR84N69,"0,00","0,01","0,27",11.09.2019,24.07.2020,"25,09","10.555,46","0,27",4,,,,,,
DE000TR84N77,"0,00","0,01","0,26",11.09.2019,28.08.2020,"25,00","10.444,56","0,26",4,,,,,,
DE000TR84N85,"0,00","0,01","0,26",11.09.2019,28.08.2020,"24,84","10.470,28","0,26",4,,,,,,
DE000TR84N93,"0,00","0,01","0,27",11.09.2019,28.08.2020,"25,58","10.497,53","0,27",4,,,,,,
DE000TR84NA6,"0,00","0,01","0,27",11.09.2019,28.08.2020,"25,44","10.526,32","0,27",4,,,,,,
DE000TR84NB4,"0,00","0,01","0,28",11.09.2019,28.08.2020,"26,17","10.556,62","0,28",4,,,,,,
DE000TR84NC2,"0,00","0,01","0,29",11.09.2019,28.08.2020,"27,77","10.587,52","0,29",4,,,,,,
DE000TR84ND0,"0,00","0,01","0,25",11.09.2019,23.10.2020,"26,91","10.493,27","0,25",4,"27,35","10.468,24","0,28",,,
DE000TR84NE8,"0,00","0,01","0,26",11.09.2019,23.10.2020,"27,64","10.519,75","0,26",4,"28,08","10.485,82","0,29",,,
DE000TR84NF5,"0,00","0,01","0,27",11.09.2019,23.10.2020,"28,36","10.547,78","0,27",4,"28,81","10.502,58","0,30",,,
DE000TR84NG3,"0,00","0,01","0,28",11.09.2019,23.10.2020,"29,09","10.577,35","0,28",4,"29,53","10.518,18","0,31",,,
DE000TR84NH1,"0,00","0,01","0,28",11.09.2019,23.10.2020,"29,81","10.607,52","0,28",4,"30,24","10.531,45","0,32",,,
DE000TR84NJ7,"0,00","0,01","0,30",11.09.2019,23.10.2020,"31,39","10.639,23","0,30",4,"31,83","10.542,36","0,33",,,
DE000TR84NK5,"0,00","0,01","0,15",11.09.2019,18.12.2020,"18,48","10.309,28","0,15",3,"18,97","10.301,12","0,19",,,
DE000TR84NL3,"0,00","0,01","0,16",11.09.2019,18.12.2020,"20,26","10.325,20","0,16",3,"20,75","10.314,70","0,21",,,
DE000TR84NM1,"0,00","0,01","0,18",11.09.2019,18.12.2020,"22,02","10.341,86","0,18",3,"22,50","10.328,44","0,23",,,
DE000TR84NN9,"0,00","0,01","0,19",11.09.2019,18.12.2020,"22,81","10.360,23","0,19",3,"23,29","10.343,18","0,24",,,
DE000TR84NP4,"0,00","0,01","0,18",12.09.2019,18.12.2020,"21,63","10.346,12","0,18",3,"22,10","10.331,39","0,23",,,
DE000TR84NQ2,"0,00","0,01","1,01",03.10.2019,18.12.2020,"117,57","10.357,38","1,01",4,"118,04","10.339,70","1,23",,,
DE000TR84NR0,"0,00","0,01","0,23",11.09.2019,18.12.2020,"27,91","10.418,60","0,23",4,"28,37","10.384,80","0,29",,,
DE000TR84NS8,"0,00","0,01","0,23",11.09.2019,18.12.2020,"28,64","10.440,73","0,23",4,"29,10","10.399,18","0,30",,,
DE000TR84NT6,"0,00","0,01","0,24",11.09.2019,18.12.2020,"29,37","10.464,48","0,24",4,"29,83","10.413,83","0,31",,,
DE000TR84NU4,"0,00","0,01","0,24",11.09.2019,18.12.2020,"29,19","10.488,87","0,24",4,"29,64","10.427,80","0,31",,,
DE000TR84NV2,"0,00","0,01","0,25",11.09.2019,18.12.2020,"29,91","10.514,87","0,25",4,"30,37","10.441,39","0,32",,,
DE000TR84NW0,"0,00","0,01","0,25",11.09.2019,18.12.2020,"30,63","10.541,49","0,25",4,"31,08","10.453,87","0,32",,,
DE000TR84NX8,"0,00","0,01","0,26",11.09.2019,18.12.2020,"31,35","10.568,74","0,26",4,"31,80","10.464,76","0,33",,,
DE000TR84NY6,"0,00","0,01","0,27",11.09.2019,18.12.2020,"32,06","10.597,56","0,27",4,"32,51","10.475,18","0,34",,,
DE000TR84NZ3,"0,00","0,01","0,27",11.09.2019,18.12.2020,"32,77","10.627,93","0,27",4,"33,21","10.484,89","0,35",,,
DE000TR84P00,"0,00","0,01","0,27",11.09.2019,18.12.2020,"32,60","10.659,85","0,27",4,"33,04","10.494,20","0,34",,,
DE000TR84P18,"0,00","0,01","0,28",11.09.2019,18.12.2020,"33,30","10.692,38","0,28",4,"33,74","10.501,43","0,35",,,
DE000TR84P26,"0,00","0,01","0,15",11.09.2019,25.06.2021,"25,31","10.417,68","0,15",3,"25,80","10.321,99","0,26",,,
DE000TR84P34,"0,00","0,01","0,13",12.09.2019,25.06.2021,"23,20","10.392,50","0,13",3,"23,69","10.315,68","0,24",,,
DE000TR84P42,"0,00","0,01","0,13",15.10.2019,25.06.2021,"22,12","10.384,62","0,13",3,"22,60","10.359,72","0,23",,,
DE000TR84P59,"0,00","0,01","0,16",23.09.2019,25.06.2021,"27,91","10.442,73","0,16",4,"28,39","10.357,94","0,29",,,
DE000TR84P67,"0,00","0,01","0,17",11.09.2019,25.06.2021,"28,78","10.456,64","0,17",4,"29,26","10.336,78","0,30",,,
DE000TR84P75,"0,00","0,01","0,17",11.09.2019,25.06.2021,"28,68","10.467,45","0,17",4,"29,16","10.341,12","0,30",,,
DE000TR84P83,"0,00","0,01","0,17",11.09.2019,25.06.2021,"29,53","10.478,19","0,17",4,"30,01","10.344,75","0,31",,,
DE000TR84P91,"0,00","0,01","0,18",11.09.2019,25.06.2021,"30,37","10.488,85","0,18",4,"30,85","10.348,14","0,32",,,
DE000TR84PA1,"0,00","0,01","0,18",11.09.2019,25.06.2021,"31,21","10.499,43","0,18",4,"31,69","10.351,36","0,33",,,
DE000TR84PB9,"0,00","0,01","0,18",11.09.2019,25.06.2021,"32,05","10.510,94","0,18",4,"32,52","10.354,81","0,33",,,
DE000TR84PC7,"0,00","0,01","0,20",11.09.2019,25.06.2021,"33,82","10.521,37","0,20",4,"34,29","10.357,05","0,35",,,
DE000TR84PD5,"0,00","0,01","0,20",11.09.2019,25.06.2021,"34,64","10.532,72","0,20",4,"35,11","10.360,01","0,36",,,
DE000TR84PE3,"0,00","0,01","0,21",11.09.2019,25.06.2021,"35,46","10.544,98","0,21",4,"35,93","10.363,71","0,37",,,
DE000TR84PF0,"0,00","0,01","0,21",11.09.2019,25.06.2021,"36,28","10.557,16","0,21",4,"36,74","10.366,63","0,38",,,
DE000TR84PG8,"0,00","0,01","0,21",11.09.2019,25.06.2021,"37,09","10.569,26","0,21",4,"37,55","10.369,41","0,39",,,
DE000TR84PH6,"0,00","0,01","0,22",11.09.2019,25.06.2021,"37,89","10.581,28","0,22",4,"38,35","10.372,09","0,40",,,
DE000TR84PJ2,"0,00","0,01","0,23",11.09.2019,25.06.2021,"39,61","10.594,20","0,23",4,"40,07","10.374,77","0,41",,,
DE000TR84PK0,"0,00","0,01","0,23",11.09.2019,25.06.2021,"39,49","10.608,01","0,23",4,"39,95","10.378,28","0,41",,,
DE000TR84PL8,"0,00","0,01","0,23",11.09.2019,25.06.2021,"39,37","10.621,74","0,23",4,"39,83","10.381,47","0,41",,,
DE000TR84PM6,"0,00","0,01","0,24",11.09.2019,25.06.2021,"41,08","10.635,38","0,24",4,"41,54","10.384,02","0,43",,,
DE000TR84PN4,"0,00","0,01","0,24",11.09.2019,25.06.2021,"40,96","10.649,92","0,24",4,"41,42","10.387,36","0,43",,,
DE000TR84PP9,"0,00","0,01","0,24",11.09.2019,25.06.2021,"41,75","10.664,37","0,24",4,"42,20","10.390,45","0,44",,,
DE000TR84PQ7,"0,00","0,01","0,24",11.09.2019,25.06.2021,"41,63","10.679,70","0,24",4,"42,09","10.393,74","0,44",,,
DE000TR84PR5,"0,00","0,01","0,24",11.09.2019,25.06.2021,"41,52","10.694,95","0,24",4,"41,97","10.397,34","0,43",,,
DE000TR84PS3,"0,00","0,01","0,25",11.09.2019,25.06.2021,"42,30","10.710,11","0,25",4,"42,75","10.399,85","0,44",,,
DE000TR84PT1,"0,00","0,01","0,25",11.09.2019,25.06.2021,"43,08","10.726,15","0,25",4,"43,53","10.402,80","0,45",,,
DE000TR84PU9,"0,00","0,01","0,25",11.09.2019,25.06.2021,"42,97","10.742,10","0,25",4,"43,42","10.405,55","0,45",,,
DE000TR84PV7,"0,00","0,01","0,25",11.09.2019,25.06.2021,"42,86","10.758,93","0,25",4,"43,30","10.409,09","0,45",,,
DE000TR84PW5,"0,00","0,01","0,26",11.09.2019,25.06.2021,"43,63","10.774,71","0,26",4,"44,08","10.411,08","0,46",,,
DE000TR84PX3,"0,00","0,01","0,26",11.09.2019,25.06.2021,"43,52","10.792,33","0,26",4,"43,97","10.414,51","0,46",,,
DE000TR84PY1,"0,00","0,01","0,26",11.09.2019,25.06.2021,"44,29","10.807,94","0,26",4,"44,74","10.415,45","0,46",,,
DE000TR8GVK2,"0,00","0,01","0,23",26.09.2019,25.09.2020,"22,40","10.362,21","0,23",4,,,,,,
DE000TR8KVR9,"0,00","0,01","0,04",24.09.2019,22.11.2019,"4,39","10.060,63","0,04",3,,,,,,
DE000TR8KVS7,"0,00","0,01","0,03",01.10.2019,22.11.2019,"3,48","10.046,10","0,03",3,,,,,,
DE000TR8KVT5,"0,00","0,01","0,10",31.07.2019,22.11.2019,"9,55","10.196,11","0,10",4,,,,,,
DE000TR8KVU3,"0,00","0,01","0,09",29.07.2019,22.11.2019,"8,56","10.145,55","0,09",4,,,,,,
DE000TR8KVV1,"0,00","0,01","0,10",29.07.2019,22.11.2019,"9,36","10.164,16","0,10",4,,,,,,
DE000TR8KVW9,"0,00","0,01","0,09",29.07.2019,22.11.2019,"9,30","10.185,11","0,09",4,,,,,,
DE000TR8KVX7,"0,00","0,01","0,10",29.07.2019,22.11.2019,"10,08","10.208,37","0,10",4,,,,,,
DE000TR8KVY5,"0,00","0,01","0,10",29.07.2019,22.11.2019,"10,03","10.234,77","0,10",4,,,,,,
DE000TR8KVZ2,"0,00","0,01","0,10",29.07.2019,22.11.2019,"10,00","10.249,15","0,10",4,,,,,,
DE000TR8KW01,"0,00","0,01","0,11",29.07.2019,22.11.2019,"10,80","10.264,30","0,11",4,,,,,,
DE000TR8KW19,"0,00","0,01","0,11",29.07.2019,22.11.2019,"10,78","10.280,22","0,11",4,,,,,,
DE000TR8KW27,"0,00","0,01","0,06",18.09.2019,20.12.2019,"6,27","10.083,36","0,06",3,,,,,,
DE000TR8KW35,"0,00","0,01","0,05",24.09.2019,20.12.2019,"5,33","10.089,79","0,05",3,,,,,,
DE000TR8KW43,"0,00","0,01","0,05",01.10.2019,20.12.2019,"5,28","10.076,56","0,05",3,,,,,,
DE000TR8KW50,"0,00","0,01","0,11",31.07.2019,20.12.2019,"10,60","10.198,68","0,11",4,,,,,,
DE000TR8KW68,"0,00","0,01","0,11",29.07.2019,20.12.2019,"10,39","10.170,52","0,11",4,,,,,,
DE000TR8KW76,"0,00","0,01","0,11",29.07.2019,20.12.2019,"11,18","10.189,17","0,11",4,,,,,,
DE000TR8KW84,"0,00","0,01","0,10",29.07.2019,20.12.2019,"10,25","10.210,18","0,10",4,,,,,,
DE000TR8KW92,"0,00","0,01","0,11",29.07.2019,20.12.2019,"11,04","10.232,68","0,11",4,,,,,,
DE000TR8KWA3,"0,00","0,01","0,12",29.07.2019,20.12.2019,"11,82","10.257,49","0,12",4,,,,,,
DE000TR8KWB1,"0,00","0,01","0,13",29.07.2019,20.12.2019,"12,59","10.284,61","0,13",4,,,,,,
DE000TR8KWC9,"0,00","0,01","0,13",29.07.2019,20.12.2019,"12,56","10.298,92","0,13",4,,,,,,
DE000TR8KWD7,"0,00","0,01","0,13",29.07.2019,20.12.2019,"12,53","10.314,88","0,13",4,,,,,,
DE000TR8KWE5,"0,00","0,01","0,14",29.07.2019,20.12.2019,"13,33","10.330,75","0,14",4,,,,,,
DE000TR8KWF2,"0,00","0,01","0,05",14.09.2019,30.12.2019,"4,48","10.069,82","0,05",3,,,,,,
DE000TR8KWG0,"0,00","0,01","0,06",24.09.2019,30.12.2019,"6,23","10.097,86","0,06",3,,,,,,
DE000TR8KWH8,"0,00","0,01","0,12",29.07.2019,30.12.2019,"11,90","10.243,99","0,12",4,,,,,,
DE000TR8KWJ4,"0,00","0,01","0,13",29.07.2019,30.12.2019,"12,68","10.268,76","0,13",4,,,,,,
DE000TR8KWK2,"0,00","0,01","0,13",29.07.2019,30.12.2019,"12,61","10.296,71","0,13",4,,,,,,
DE000TR8KWL0,"0,00","0,01","0,14",29.07.2019,30.12.2019,"13,38","10.326,95","0,14",4,,,,,,
DE000TR8KWM8,"0,00","0,01","0,10",05.09.2019,24.01.2020,"10,03","10.164,08","0,10",3,,,,,,
DE000TR8KWN6,"0,00","0,01","0,08",19.09.2019,24.01.2020,"8,09","10.109,63","0,08",3,,,,,,
DE000TR8KWP1,"0,00","0,01","0,08",23.09.2019,24.01.2020,"8,04","10.135,74","0,08",3,,,,,,
DE000TR8KWQ9,"0,00","0,01","0,09",10.10.2019,24.01.2020,"8,90","10.191,37","0,09",3,,,,,,
DE000TR8KWR7,"0,00","0,01","0,14",31.07.2019,24.01.2020,"13,30","10.242,09","0,14",4,,,,,,
DE000TR8KWS5,"0,00","0,01","0,12",29.07.2019,24.01.2020,"11,37","10.193,37","0,12",4,,,,,,
DE000TR8KWT3,"0,00","0,01","0,12",29.07.2019,24.01.2020,"12,17","10.212,06","0,12",4,,,,,,
DE000TR8KWU1,"0,00","0,01","0,12",29.07.2019,24.01.2020,"12,09","10.232,28","0,12",4,,,,,,
DE000TR8KWV9,"0,00","0,01","0,13",29.07.2019,24.01.2020,"12,87","10.253,99","0,13",4,,,,,,
DE000TR8KWW7,"0,00","0,01","0,14",29.07.2019,24.01.2020,"13,65","10.278,06","0,14",4,,,,,,
DE000TR8KWX5,"0,00","0,01","0,15",29.07.2019,24.01.2020,"14,42","10.303,60","0,15",4,,,,,,
DE000TR8KWY3,"0,00","0,01","0,16",29.07.2019,24.01.2020,"15,18","10.331,45","0,16",4,,,,,,
DE000TR8KWZ0,"0,00","0,01","0,16",29.07.2019,24.01.2020,"15,14","10.346,57","0,16",4,,,,,,
DE000TR8KX00,"0,00","0,01","0,17",29.07.2019,24.01.2020,"15,94","10.361,61","0,17",4,,,,,,
DE000TR8KX18,"0,00","0,01","0,16",29.07.2019,24.01.2020,"15,07","10.378,31","0,16",4,,,,,,
DE000TR8KX26,"0,00","0,01","0,18",29.07.2019,28.02.2020,"17,73","10.385,88","0,18",4,,,,,,
DE000TR8KX34,"0,00","0,01","0,19",29.07.2019,28.02.2020,"18,48","10.417,54","0,19",4,,,,,,
DE000TR8KX42,"0,00","0,01","0,20",29.07.2019,27.03.2020,"19,48","10.414,90","0,20",4,,,,,,
DE000TR8KX59,"0,00","0,01","0,20",29.07.2019,03.04.2020,"19,49","10.421,96","0,20",4,,,,,,
DE000TR8KX67,"0,00","0,01","0,21",29.07.2019,03.04.2020,"20,23","10.453,55","0,21",4,,,,,,
DE000TR8KX75,"0,00","0,01","0,13",23.09.2019,24.04.2020,"12,86","10.199,39","0,13",3,,,,,,
DE000TR8KX83,"0,00","0,01","0,15",08.10.2019,24.04.2020,"14,70","10.287,50","0,15",3,,,,,,
DE000TR8KX91,"0,00","0,01","0,19",31.07.2019,24.04.2020,"18,19","10.274,60","0,19",4,,,,,,
DE000TR8KXA1,"0,00","0,01","0,16",29.07.2019,24.04.2020,"15,25","10.227,88","0,16",4,,,,,,
DE000TR8KXB9,"0,00","0,01","0,16",29.07.2019,24.04.2020,"16,04","10.244,99","0,16",4,,,,,,
DE000TR8KXC7,"0,00","0,01","0,17",29.07.2019,24.04.2020,"16,81","10.264,58","0,17",4,,,,,,
DE000TR8KXD5,"0,00","0,01","0,18",29.07.2019,24.04.2020,"17,58","10.284,81","0,18",4,,,,,,
DE000TR8KXE3,"0,00","0,01","0,18",29.07.2019,24.04.2020,"17,47","10.306,58","0,18",4,,,,,,
DE000TR8KXF0,"0,00","0,01","0,20",29.07.2019,24.04.2020,"19,10","10.329,86","0,20",4,,,,,,
DE000TR8KXG8,"0,00","0,01","0,21",29.07.2019,24.04.2020,"19,85","10.354,65","0,21",4,,,,,,
DE000TR8KXH6,"0,00","0,01","0,21",29.07.2019,24.04.2020,"19,73","10.381,81","0,21",4,,,,,,
DE000TR8KXJ2,"0,00","0,01","0,20",29.07.2019,24.04.2020,"19,63","10.410,44","0,20",4,,,,,,
DE000TR8KXK0,"0,00","0,01","0,21",29.07.2019,24.04.2020,"20,37","10.440,54","0,21",4,,,,,,
