ISIN,ausstiegskosten,bezugsverhaeltnis,einstiegskosten,erstelldatum,gesamtkosten_0,relative_gesamtkosten_0,risikoklasse,gesamtkosten_1,relative_gesamtkosten_1,gesamtkosten_2,relative_gesamtkosten_2
DE000UX7JG68,-,100,-,30.08.2019,"0,00",0,1,,,,
DE000UX7KGH2,-,100,-,10.10.2019,"0,00",0,1,,,,
DE000UX7KHA5,-,100,"0,45",14.10.2019,"8,90","0,45",4,,,,
DE000UX7KHB3,-,100,-,15.10.2019,"0,00",0,3,,,,
DE000UX7KHC1,-,100,"0,12",14.10.2019,"2,45","0,12",1,,,,
DE000UX7LHE5,-,100,"0,35",14.10.2019,"31,88","0,35",3,,,,
DE000UX7LHG0,-,100,"0,29",30.09.2019,"26,91","0,29",3,,,,
DE000UX7LHH8,-,100,"0,31",19.08.2019,"28,54","0,31",3,,,,
DE000UX7LHQ9,-,100,"0,28",13.02.2019,"19,25","0,28",3,,,,
DE000UX7LHR7,-,100,"0,34",14.10.2019,"22,81","0,34",3,,,,
DE000UX7LHU1,-,100,"0,23",30.09.2019,"15,87","0,23",3,,,,
DE000UX7M0E5,-,100,"0,20",10.10.2019,"18,63","0,2",2,,,,
DE000UX7M5S4,-,100,"0,13",14.10.2019,"5,65","0,13",1,,,,
DE000UX7M5V8,-,100,-,15.10.2019,"0,00",0,3,,,,
DE000UX7M644,-,100,"0,12",11.10.2019,"5,41","0,12",1,,,,
DE000UX7M677,-,100,-,20.08.2019,"0,00",0,1,,,,
DE000UX7N7Z4,-,100,"0,21",14.10.2019,"19,91","0,21",2,,,,
DE000UX7NBE4,-,100,"0,14",14.10.2019,"6,19","0,14",1,,,,
DE000UX7NC25,-,100,"0,05",30.08.2019,"0,97","0,05",1,,,,
DE000UX7NTK3,-,100,"0,06",05.09.2019,"1,28","0,06",1,,,,
DE000UX7NTL1,-,100,"0,15",02.09.2019,"6,87","0,15",2,,,,
DE000UX7NTR8,-,100,"0,05",02.09.2019,"1,09","0,05",1,,,,
DE000UX7NWM3,-,100,"0,21",14.10.2019,"19,29","0,21",2,,,,
DE000UX7PBR1,-,100,"0,16",30.08.2019,"10,80","0,16",2,,,,
DE000UX7PC31,-,100,"0,19",14.10.2019,"13,20","0,19",2,,,,
DE000UX7PDW7,-,100,"0,05",30.08.2019,"1,04","0,05",1,,,,
DE000UX7PE88,-,100,"0,10",30.08.2019,"2,04","0,1",1,,,,
DE000UX7PU47,-,100,"0,22",15.10.2019,"20,54","0,22",3,,,,
DE000UX7PWD7,-,100,"0,17",05.09.2019,"11,52","0,17",2,,,,
DE000UX7Q645,-,100,"0,23",11.09.2019,"21,79","0,23",3,,,,
DE000UX7Q892,-,100,-,05.06.2019,"0,00",0,1,,,,
DE000UX7Q8C8,-,100,"0,17",05.09.2019,"11,78","0,17",2,,,,
DE000UX7Q8D6,-,100,"0,17",02.09.2019,"11,45","0,17",2,,,,
DE000UX7QCU1,-,100,"0,21",14.10.2019,"19,61","0,21",2,,,,
DE000UX7QD62,-,100,"0,20",14.10.2019,"13,79","0,2",2,,,,
DE000UX7QJA8,-,100,"0,12",10.10.2019,"5,28","0,12",1,,,,
DE000UX7RN02,-,100,"0,04",27.08.2019,"0,84","0,04",1,,,,
DE000UX7RWK8,-,100,"0,20",10.10.2019,"19,15","0,2",2,,,,
DE000UX7S8K9,-,100,"0,18",10.10.2019,"12,62","0,18",2,,,,
DE000UX7SLH5,-,100,"0,19",07.10.2019,"17,89","0,19",2,,,,
DE000UX7SNM1,-,100,-,05.06.2019,"0,00",0,1,,,,
DE000UX7TXW7,-,100,"0,15",02.09.2019,"6,77","0,15",2,,,,
DE000UX7TY80,-,100,"0,13",14.10.2019,"5,77","0,13",1,,,,
DE000UX7TYQ7,-,100,"0,21",14.10.2019,"19,81","0,21",2,,,,
DE000UX7TZ22,-,100,"0,23",14.10.2019,"21,23","0,23",2,,,,
DE000UX7U9W8,-,100,"0,16",14.10.2019,"7,32","0,16",1,,,,
DE000UX7U9X6,-,100,"0,18",10.10.2019,"12,37","0,18",2,,,,
DE000UX7UJ11,-,100,"0,04",28.08.2019,"0,90","0,04",1,,,,
DE000UX7UYR3,-,100,"0,15",14.10.2019,"6,62","0,15",1,,,,
DE000UX7UYS1,-,100,"0,19",07.10.2019,"13,09","0,19",2,,,,
DE000UX7UZ37,-,100,"0,13",14.10.2019,"5,98","0,13",1,,,,
DE000UX7UZ60,-,100,-,19.08.2019,"0,00",0,1,,,,
DE000UX7VJK7,-,100,"0,07",06.09.2019,"1,43","0,07",1,,,,
DE000UX7VJM3,-,100,"0,16",30.08.2019,"11,08","0,16",2,,,,
DE000UX7VPZ2,-,100,"0,07",06.09.2019,"1,30","0,07",1,,,,
DE000UX7VQF2,-,100,-,19.08.2019,"0,00",0,1,,,,
DE000UX7WDH4,-,100,"0,11",05.09.2019,"2,20","0,11",1,,,,
DE000UX8ACR9,-,100,"0,04",20.08.2019,"0,72","0,04",1,,,,
DE000UX8ACS7,-,100,-,06.09.2019,"0,00",0,1,,,,
DE000UX8AD10,-,100,-,15.10.2019,"0,00",0,3,,,,
DE000UX8AD36,-,100,"0,04",20.08.2019,"0,81","0,04",1,,,,
DE000UX8AD44,-,100,-,05.09.2019,"0,00",0,1,,,,
DE000UX8AD69,-,100,"0,15",27.08.2019,"10,19","0,15",2,,,,
DE000UX8CNZ5,-,100,-,05.06.2019,"0,00",0,1,,,,
DE000UX8DT92,-,100,"0,18",05.09.2019,"17,27","0,18",2,,,,
DE000UX8J1Z2,-,100,"0,15",14.10.2019,"10,08","0,15",1,,,,
DE000UX8J2A3,-,100,-,02.09.2019,"0,00",0,1,,,,
DE000UX8J2B1,-,100,-,10.10.2019,"0,00",0,1,,,,
DE000UX8JQS8,-,100,-,11.10.2019,"0,00",0,1,,,,
DE000UX8JQT6,-,100,-,15.10.2019,"0,00",0,4,,,,
DE000UX8JR49,-,100,-,14.10.2019,"0,00",0,2,,,,
DE000UX8JR56,-,100,-,14.10.2019,"0,00",0,3,,,,
DE000UX8K2S2,-,100,-,30.08.2019,"0,00",0,1,,,,
DE000UX8K2T0,-,100,-,15.10.2019,"0,00",0,3,,,,
DE000UX8K349,-,100,-,14.10.2019,"0,00",0,1,,,,
DE000UX8K356,-,100,-,11.10.2019,"0,00",0,3,,,,
DE000UX8K364,-,100,"0,19",05.09.2019,"17,69","0,19",2,,,,
DE000UX8KSG7,-,100,-,20.08.2019,"0,00",0,1,,,,
DE000UX8KSH5,-,100,-,07.10.2019,"0,00",0,1,,,,
DE000UX8L4A5,-,100,"0,18",02.09.2019,"16,99","0,18",2,,,,
DE000UX8L4G2,-,100,-,11.04.2019,"0,00",0,1,,,,
DE000UX8L4H0,-,100,-,14.10.2019,"0,00",0,1,,,,
DE000UX8LTJ7,-,100,-,17.04.2019,"0,00",0,1,,,,
DE000UX8LTK5,-,100,-,10.09.2019,"0,00",0,1,,,,
DE000UX8LTL3,-,100,"0,11",07.10.2019,"5,01","0,11",1,,,,
DE000UX8M5J2,-,100,-,22.08.2019,"0,00",0,1,,,,
DE000UX8M5K0,-,100,-,14.10.2019,"0,00",0,2,,,,
DE000UX8M5L8,-,100,"0,11",06.09.2019,"4,77","0,11",1,,,,
DE000UX8N0U9,-,100,-,15.04.2019,"0,00",0,1,,,,
DE000UX8N160,-,100,"0,03",19.08.2019,"0,67","0,03",1,,,,
DE000UX8NEJ5,-,100,-,19.08.2019,"0,00",0,1,,,,
DE000UX8NEK3,-,100,-,14.10.2019,"0,00",0,1,,,,
DE000UX8NEL1,-,100,"0,11",07.10.2019,"5,11","0,11",1,,,,
DE000UX8PKB4,-,100,"0,18",30.08.2019,"16,62","0,18",2,,,,
DE000UX8RVG6,-,100,-,14.10.2019,"0,00",0,2,,,,
DE000UX8RVJ0,-,100,"0,10",05.09.2019,"4,46","0,1",1,,,,
DE000UX8S7J2,-,100,"0,14",14.10.2019,"9,61","0,14",1,,,,
DE000UX8SJ48,-,100,"0,09",05.06.2019,"1,71","0,09",1,,,,
DE000UX8SJ63,-,100,-,04.04.2019,"0,00",0,1,,,,
DE000UX8U0H7,-,100,"0,17",30.08.2019,"16,11","0,17",2,,,,
DE000UX8UC33,-,100,"0,10",05.09.2019,"4,61","0,1",1,,,,
DE000UX8UTK6,-,100,"0,14",14.10.2019,"9,83","0,14",1,,,,
DE000UX8VGL9,-,100,-,14.10.2019,"0,00",0,3,,,,
DE000UY01AH6,-,100,"0,33",20.08.2019,"37,69","0,33",3,"38,14","0,39",,
DE000UY01AJ2,-,100,"0,15",14.10.2019,"13,82","0,15",1,,,,
DE000UY01AK0,-,100,"0,08",20.08.2019,"3,52","0,08",1,,,,
DE000UY01AL8,-,100,"0,17",14.10.2019,"4,60","0,17",2,,,,
DE000UY02DG0,-,100,-,02.04.2019,"0,00",0,1,,,,
DE000UY02FV4,-,100,"0,12",10.10.2019,"8,37","0,12",1,,,,
DE000UY02FW2,-,100,"0,05",27.08.2019,"1,46","0,05",1,,,,
DE000UY02FX0,-,100,"0,07",05.09.2019,"2,02","0,07",1,,,,
DE000UY02G73,-,100,"0,12",06.09.2019,"8,04","0,12",1,,,,
DE000UY02G81,-,100,"0,05",20.08.2019,"1,41","0,05",1,,,,
DE000UY032L7,-,100,"0,32",17.01.2019,"36,41","0,32",3,"36,87","0,38",,
DE000UY07U96,-,100,"0,30",30.08.2019,"8,33","0,3",3,,,,
DE000UY07ZG2,-,100,"0,34",10.10.2019,"9,33","0,34",3,,,,
DE000UY08AQ2,-,100,"0,16",11.10.2019,"3,36","0,16",2,,,,
DE000UY08B23,-,100,"0,29",01.02.2019,"59,98","0,29",3,"60,45","0,62",,
DE000UY09FL0,-,100,"0,27",13.02.2019,"18,63","0,27",3,,,,
DE000UY0PLY0,-,100,"0,13",14.10.2019,"3,53","0,13",1,,,,
DE000UY0PLZ7,-,100,"0,09",30.08.2019,"3,95","0,09",1,,,,
DE000UY0PMA8,-,100,"0,26",10.01.2019,"30,78","0,26",3,"31,26","0,32",,
DE000UY0Q0S6,-,100,-,02.04.2019,"0,00",0,1,,,,
DE000UY0Q144,-,100,-,28.03.2019,"0,00",0,1,,,,
DE000UY0QPE1,-,100,-,27.03.2019,"0,00",0,1,,,,
DE000UY0QQX9,-,100,"0,19",27.08.2019,"22,83","0,19",2,"23,36","0,24",,
DE000UY0QQZ4,-,100,"0,13",14.10.2019,"9,29","0,13",1,,,,
DE000UY0QR95,-,100,"0,18",19.08.2019,"21,02","0,18",2,"21,56","0,22",,
DE000UY0R1E3,-,100,-,21.02.2019,"0,00",0,1,,,,
DE000UY0R2X1,-,100,"0,18",11.09.2019,"21,34","0,18",2,"21,89","0,22",,
DE000UY0R2Z6,-,100,"0,16",15.10.2019,"15,44","0,16",2,,,,
DE000UY0R399,-,100,"0,18",20.08.2019,"21,41","0,18",2,"21,95","0,22",,
DE000UY0REB9,-,100,"0,16",20.08.2019,"15,41","0,16",2,,,,
DE000UY0REC7,-,100,"0,30",10.01.2019,"34,38","0,3",3,"34,85","0,36",,
DE000UY0RGU4,-,100,-,03.04.2019,"0,00",0,1,,,,
DE000UY0SJL5,-,100,"0,17",19.08.2019,"20,63","0,17",2,"21,18","0,21",,
DE000UY0SJN1,-,100,"0,16",14.10.2019,"15,20","0,16",1,,,,
DE000UY0SJP6,-,100,"0,18",14.10.2019,"4,96","0,18",2,,,,
DE000UY0SJQ4,-,100,"0,08",20.08.2019,"3,65","0,08",1,,,,
DE000UY0SK09,-,100,"0,25",11.09.2019,"28,80","0,25",3,"29,29","0,30",,
DE000UY0SK17,-,100,"0,15",10.10.2019,"4,23","0,15",2,,,,
DE000UY0SK25,-,100,"0,09",30.08.2019,"3,94","0,09",1,,,,
DE000UY0TPD7,-,100,"0,04",04.06.2019,"1,11","0,04",1,,,,
DE000UY0TPE5,-,100,"0,13",14.10.2019,"8,87","0,13",1,,,,
DE000UY0TPG0,-,100,-,04.04.2019,"0,00",0,1,,,,
DE000UY0TPH8,-,100,"0,20",05.09.2019,"24,03","0,2",2,"24,56","0,25",,
DE000UY0TPJ4,-,100,"0,23",14.10.2019,"26,86","0,23",2,"27,37","0,28",,
DE000UY0TPK2,-,100,"0,31",10.01.2019,"35,51","0,31",3,"35,97","0,37",,
DE000UY0TPL0,-,100,"0,26",10.01.2019,"30,32","0,26",3,"30,81","0,32",,
DE000UY0U1D0,-,100,"0,20",14.10.2019,"5,40","0,2",2,,,,
DE000UY0U1E8,-,100,"0,11",05.09.2019,"7,72","0,11",1,,,,
DE000UY0U1G3,-,100,"0,02",03.04.2019,"0,38","0,02",1,,,,
DE000UY0U1J7,-,100,"0,23",15.10.2019,"27,12","0,23",3,"27,63","0,28",,
DE000UY0U1K5,-,100,"0,31",10.01.2019,"35,78","0,31",3,"36,24","0,37",,
DE000UY0UPA1,-,100,"0,23",14.10.2019,"26,57","0,23",2,"27,08","0,28",,
DE000UY0URN0,-,100,-,02.04.2019,"0,00",0,1,,,,
DE000UY0UUC7,-,100,"0,19",30.08.2019,"22,14","0,19",2,"22,67","0,23",,
DE000UY0UUE3,-,100,"0,17",11.09.2019,"15,75","0,17",2,,,,
DE000UY0UUF0,-,100,"0,33",19.08.2019,"37,76","0,33",3,"38,21","0,40",,
DE000UY0UUG8,-,100,"0,07",04.04.2019,"2,04","0,07",1,,,,
DE000UY0UUH6,-,100,"0,13",14.10.2019,"9,10","0,13",1,,,,
DE000UY0UUJ2,-,100,"0,02",02.04.2019,"0,34","0,02",1,,,,
DE000UY0V1A5,-,100,"0,21",10.10.2019,"24,64","0,21",2,"25,15","0,26",,
DE000UY0V6C0,-,100,"0,21",02.09.2019,"24,23","0,21",2,"24,76","0,25",,
DE000UY0V6E6,-,100,"0,16",19.08.2019,"15,12","0,16",2,,,,
DE000UY0V6F3,-,100,"0,27",10.01.2019,"31,84","0,27",3,"32,32","0,33",,
DE000UY0V6G1,-,100,"0,25",18.02.2019,"6,78","0,25",3,,,,
DE000UY0V6H9,-,100,"0,11",05.09.2019,"7,49","0,11",1,,,,
DE000UY0V6J5,-,100,"0,08",04.04.2019,"1,60","0,08",1,,,,
DE000UY0VKM5,-,100,"0,06",30.08.2019,"1,68","0,06",1,,,,
DE000UY0VKN3,-,100,"0,09",02.09.2019,"4,15","0,09",1,,,,
DE000UY0VKP8,-,100,"0,08",15.04.2019,"1,57","0,08",1,,,,
DE000UY0VKS2,-,100,"0,17",28.08.2019,"16,05","0,17",2,,,,
DE000UY0VKT0,-,100,"0,26",10.01.2019,"29,92","0,26",3,"30,41","0,31",,
DE000UY0VL11,-,100,"0,02",02.04.2019,"0,30","0,02",1,,,,
DE000UY0VL29,-,100,"0,20",05.09.2019,"23,64","0,2",2,"24,17","0,25",,
DE000UY0VL45,-,100,"0,24",11.09.2019,"27,92","0,24",3,"28,42","0,29",,
DE000UY0VL52,-,100,"0,29",10.01.2019,"33,92","0,29",3,"34,38","0,35",,
DE000UY0WLV2,-,100,"0,14",14.10.2019,"13,20","0,14",1,,,,
DE000UY0WLW0,-,100,"0,24",11.09.2019,"28,41","0,24",3,"28,90","0,30",,
DE000UY0WLX8,-,100,"0,26",19.08.2019,"7,21","0,26",3,,,,
DE000UY0WLY6,-,100,"0,08",27.08.2019,"3,72","0,08",1,,,,
DE000UY0WM50,-,100,"0,35",02.09.2019,"39,46","0,35",3,"39,90","0,41",,
DE000UY0WM76,-,100,"0,17",27.08.2019,"15,49","0,17",2,,,,
DE000UY0WM84,-,100,"0,25",10.01.2019,"28,94","0,25",3,"29,43","0,30",,
DE000UY0WM92,-,100,"0,12",14.10.2019,"3,31","0,12",1,,,,
DE000UY0X4Z4,-,100,"0,21",07.10.2019,"24,43","0,21",2,"24,95","0,25",,
DE000UY0XTD1,-,100,-,01.04.2019,"0,00",0,1,,,,
DE000UY0XUR9,-,100,"0,09",10.10.2019,"2,50","0,09",1,,,,
DE000UY0XUS7,-,100,"0,07",19.08.2019,"3,19","0,07",1,,,,
DE000UY0XUT5,-,100,"0,10",02.09.2019,"7,26","0,1",1,,,,
DE000UY0XUV1,-,100,"0,01",02.04.2019,"0,29","0,01",1,,,,
DE000UY0XUW9,-,100,"0,19",02.09.2019,"22,86","0,19",2,"23,38","0,24",,
DE000UY0XUY5,-,100,"0,22",14.10.2019,"26,35","0,22",2,"26,86","0,27",,
DE000UY0XUZ2,-,100,"0,32",10.01.2019,"37,11","0,32",3,"37,57","0,39",,
DE000UY0XV41,-,100,"0,03",02.04.2019,"0,75","0,03",1,,,,
DE000UY0XV58,-,100,"0,12",07.10.2019,"8,04","0,12",1,,,,
DE000UY0XV74,-,100,"0,07",02.09.2019,"1,83","0,07",1,,,,
DE000UY0Y5D7,-,100,-,01.04.2019,"0,00",0,1,,,,
DE000UY0Y6S3,-,100,"0,05",19.08.2019,"1,27","0,05",1,,,,
DE000UY0Y6T1,-,100,"0,10",02.09.2019,"4,32","0,1",1,,,,
DE000UY0Y6V7,-,100,"0,02",04.06.2019,"0,50","0,02",1,,,,
DE000UY0Y6W5,-,100,"0,19",30.08.2019,"22,41","0,19",2,"22,95","0,23",,
DE000UY0Y6Y1,-,100,"0,23",02.10.2019,"27,52","0,23",3,"28,02","0,29",,
DE000UY0Y6Z8,-,100,"0,28",10.01.2019,"32,67","0,28",3,"33,14","0,34",,
DE000UY0Y742,-,100,"0,04",12.04.2019,"0,99","0,04",1,,,,
DE000UY0Y759,-,100,"0,12",10.10.2019,"8,63","0,12",1,,,,
DE000UY0Y775,-,100,"0,08",06.09.2019,"2,25","0,08",1,,,,
DE000UY0YUP1,-,100,"0,21",10.10.2019,"25,20","0,21",2,"25,72","0,26",,
DE000UY0YV16,-,100,"0,22",14.10.2019,"25,98","0,22",2,"26,49","0,27",,
DE000UY0YVL8,-,100,"0,27",10.01.2019,"31,91","0,27",3,"32,39","0,33",,
DE000UY0YVM6,-,100,"0,10",10.10.2019,"2,76","0,1",1,,,,
DE000UY0YVN4,-,100,"0,07",19.08.2019,"3,28","0,07",1,,,,
DE000UY0YW23,-,100,"0,08",11.04.2019,"1,57","0,08",1,,,,
DE000UY0Z7K7,-,100,"0,14",14.10.2019,"13,56","0,14",1,,,,
DE000UY0Z7L5,-,100,"0,27",10.01.2019,"31,75","0,27",3,"32,24","0,33",,
DE000UY0Z7M3,-,100,"0,11",14.10.2019,"2,96","0,11",1,,,,
DE000UY0Z7N1,-,100,"0,07",04.06.2019,"2,99","0,07",1,,,,
DE000UY0Z7Q4,-,100,"0,08",04.04.2019,"1,58","0,08",1,,,,
DE000UY0Z822,-,100,"0,03",05.06.2019,"0,54","0,03",1,,,,
DE000UY0ZPA0,-,100,"0,25",10.01.2019,"29,54","0,25",3,"30,03","0,31",,
DE000UY10TQ8,-,100,"0,15",02.09.2019,"5,49","0,15",2,,,,
DE000UY10TR6,-,100,"0,08",02.09.2019,"3,14","0,08",1,,,,
DE000UY10U26,-,100,"0,12",11.10.2019,"4,37","0,12",1,,,,
DE000UY10U34,-,100,"0,37",14.10.2019,"13,33","0,37",3,,,,
DE000UY13AX8,-,100,"0,07",20.08.2019,"2,54","0,07",1,,,,
DE000UY1CWE5,-,100,"0,36",14.10.2019,"40,83","0,36",3,"41,26","0,43",,
DE000UY1G4T7,-,100,"0,14",06.09.2019,"3,85","0,14",2,,,,
DE000UY1G556,-,100,"0,23",18.02.2019,"6,21","0,23",3,,,,
DE000UY1GHP3,-,100,"0,21",15.10.2019,"5,86","0,21",3,,,,
DE000UY1HMS5,-,100,"0,36",14.10.2019,"40,81","0,36",3,"41,25","0,43",,
DE000UY1JH12,-,100,"0,26",18.02.2019,"11,35","0,26",3,,,,
DE000UY1K0C5,-,100,"0,34",10.10.2019,"12,40","0,34",3,,,,
DE000UY1KKD5,-,100,"0,11",10.10.2019,"4,06","0,11",1,,,,
DE000UY1LPX0,-,100,"0,27",19.08.2019,"9,97","0,27",3,,,,
DE000UY1LQ90,-,100,"0,28",18.02.2019,"10,20","0,28",3,,,,
DE000UY1M1W9,-,100,"0,17",10.10.2019,"6,16","0,17",2,,,,
DE000UY1PBT9,-,100,"0,23",07.02.2019,"8,45","0,23",3,,,,
DE000UY1PC50,-,100,"0,16",05.09.2019,"5,77","0,16",2,,,,
DE000UY1QHH9,-,100,"0,40",14.10.2019,"10,91","0,4",3,,,,
DE000UY1QXV7,-,100,"0,10",06.09.2019,"3,80","0,1",1,,,,
DE000UY1QY79,-,100,"0,19",14.10.2019,"7,01","0,19",2,,,,
DE000UY1R9U1,-,100,"0,34",30.08.2019,"38,95","0,34",3,"39,40","0,41",,
DE000UY1R9V9,-,100,"0,18",10.10.2019,"6,56","0,18",2,,,,
DE000UY1TDN0,-,100,"0,21",15.10.2019,"7,93","0,21",3,,,,
DE000UY1UEQ9,-,100,"0,31",30.08.2019,"11,47","0,31",3,,,,
DE000UY1UF27,-,100,"0,29",19.08.2019,"10,49","0,29",3,,,,
DE000UY1XFU2,-,100,"0,08",30.08.2019,"2,98","0,08",1,,,,
DE000UY1XFV0,-,100,"0,14",14.10.2019,"5,13","0,14",1,,,,
DE000UY1XG64,-,100,"0,09",05.09.2019,"3,47","0,09",1,,,,
DE000UY1XG72,-,100,"0,13",14.10.2019,"4,75","0,13",1,,,,
DE000UY1XW07,-,100,"0,36",03.10.2019,"41,47","0,36",4,"41,90","0,43",,
DE000UY1YGY0,-,100,"0,20",14.10.2019,"7,52","0,2",2,,,,
DE000UY1YH96,-,100,"0,07",27.08.2019,"2,77","0,07",1,,,,
DE000UY20WS7,-,100,"0,41",14.10.2019,"11,19","0,41",4,,,,
DE000UY20X47,-,100,-,15.10.2019,"0,00",0,4,,,,
DE000UY20XU1,-,100,"0,29",21.03.2019,"40,14","0,29",3,"40,62","0,42",,
DE000UY20XV9,-,100,"0,33",19.08.2019,"44,81","0,33",3,"45,27","0,47",,
DE000UY20XX5,-,100,-,14.10.2019,"0,00",0,3,,,,
DE000UY20Y46,-,100,"0,35",11.09.2019,"48,62","0,35",4,"49,04","0,50",,
DE000UY20Y61,-,100,"0,28",21.03.2019,"39,69","0,28",3,"40,17","0,41",,
DE000UY20Y79,-,100,"0,32",19.08.2019,"44,55","0,32",3,"45,01","0,46",,
DE000UY219U1,-,100,"0,28",21.03.2019,"39,39","0,28",3,"39,88","0,41",,
DE000UY219V9,-,100,"0,32",19.08.2019,"44,27","0,32",3,"44,72","0,46",,
DE000UY22PP3,-,100,"0,37",14.10.2019,"13,41","0,37",3,,,,
DE000UY22PR9,-,100,"0,35",02.09.2019,"47,43","0,35",3,"47,88","0,49",,
DE000UY22Q28,-,100,"0,29",21.03.2019,"40,11","0,29",3,"40,59","0,42",,
DE000UY22Q36,-,100,"0,33",20.08.2019,"45,88","0,33",3,"46,33","0,48",,
DE000UY22Q44,-,100,"0,35",03.10.2019,"48,83","0,35",4,"49,26","0,50",,
DE000UY231P6,-,100,"0,24",11.09.2019,"33,35","0,24",3,"33,86","0,35",,
DE000UY231Q4,-,100,"0,27",21.03.2019,"37,70","0,27",3,"38,19","0,39",,
DE000UY231R2,-,100,"0,30",21.03.2019,"41,17","0,3",3,"41,64","0,43",,
DE000UY231S0,-,100,"0,36",14.10.2019,"48,63","0,36",3,"49,07","0,50",,
DE000UY23213,-,100,"0,38",14.10.2019,"10,41","0,38",3,,,,
DE000UY23239,-,100,"0,34",30.08.2019,"46,32","0,34",3,"46,77","0,48",,
DE000UY23QL8,-,100,"0,25",21.03.2019,"35,49","0,25",3,"35,99","0,37",,
DE000UY23QM6,-,100,"0,36",14.10.2019,"48,42","0,36",3,"48,86","0,50",,
DE000UY241J8,-,100,"0,36",14.10.2019,"41,28","0,36",3,"41,71","0,43",,
DE000UY242L2,-,100,"0,27",21.03.2019,"37,61","0,27",3,"38,09","0,39",,
DE000UY242M0,-,100,"0,34",20.08.2019,"46,16","0,34",3,"46,61","0,48",,
DE000UY242S7,-,100,"0,24",11.09.2019,"34,20","0,24",3,"34,70","0,36",,
DE000UY24UW5,-,100,"0,23",14.10.2019,"31,94","0,23",2,"32,45","0,33",,
DE000UY24V86,-,100,"0,23",15.10.2019,"32,47","0,23",3,"32,99","0,34",,
DE000UY24ZG7,-,100,"0,31",21.03.2019,"42,42","0,31",3,"42,88","0,44",,
DE000UY24ZH5,-,100,"0,36",03.10.2019,"49,46","0,36",4,"49,89","0,51",,
DE000UY24ZV6,-,100,"0,36",11.09.2019,"41,87","0,36",4,"42,29","0,43",,
DE000UY252P2,-,100,"0,14",14.10.2019,"7,51","0,14",1,,,,
DE000UY25MY5,-,100,"0,18",10.10.2019,"9,36","0,18",2,,,,
DE000UY26RT2,-,100,"0,17",30.08.2019,"8,88","0,17",2,,,,
DE000UY273T0,-,100,"0,19",05.09.2019,"9,80","0,19",2,,,,
DE000UY27453,-,100,"0,16",02.09.2019,"8,43","0,16",2,,,,
DE000UY27JP5,-,100,"0,23",02.10.2019,"32,86","0,23",3,"33,37","0,34",,
DE000UY27PQ0,-,100,"0,13",14.10.2019,"7,05","0,13",1,,,,
DE000UY27Q23,-,100,"0,21",14.10.2019,"11,11","0,21",2,,,,
DE000UY28EV2,-,100,"0,30",21.03.2019,"41,26","0,3",3,"41,73","0,43",,
DE000UY28EW0,-,100,"0,32",21.03.2019,"43,87","0,32",3,"44,33","0,46",,
DE000UY28F74,-,100,"0,29",21.03.2019,"40,46","0,29",3,"40,93","0,42",,
DE000UY28F82,-,100,"0,32",19.08.2019,"43,91","0,32",3,"44,37","0,46",,
DE000UY29EM9,-,100,"0,35",14.10.2019,"18,00","0,35",3,,,,
DE000UY2D007,-,100,"0,24",14.02.2019,"8,98","0,24",3,,,,
DE000UY2HBL1,-,100,-,11.10.2019,"0,00",0,3,,,,
DE000UY2HEH3,-,100,"0,38",14.10.2019,"13,93","0,38",4,,,,
DE000UY2JFL8,-,100,"0,36",03.10.2019,"41,92","0,36",4,"42,35","0,43",,
DE000UY2KH91,-,100,"0,40",14.10.2019,"11,00","0,4",4,,,,
DE000UY2KSH7,-,100,"0,33",05.09.2019,"11,94","0,33",3,,,,
DE000UY2L4H4,-,100,"0,32",30.08.2019,"8,72","0,32",3,,,,
DE000UY2LHR7,-,100,"0,37",03.10.2019,"42,35","0,37",4,"42,78","0,44",,
DE000UY2P3J8,-,100,"0,21",14.10.2019,"4,47","0,21",2,,,,
DE000UY2QKV2,-,100,"0,39",15.10.2019,"14,09","0,39",4,,,,
DE000UY2QL73,-,100,"0,36",05.09.2019,"40,63","0,36",3,"41,07","0,42",,
DE000UY2QQJ4,-,100,"0,30",22.08.2019,"10,98","0,3",3,,,,
DE000UY2R2J8,-,100,"0,28",20.08.2019,"7,73","0,28",3,,,,
DE000UY2S2J7,-,100,"0,40",15.10.2019,"10,83","0,4",4,,,,
DE000UY2SJS6,-,100,"0,28",19.08.2019,"12,10","0,28",3,,,,
DE000UY2UMK3,-,100,"0,29",19.08.2019,"19,57","0,29",3,,,,
DE000UY2VPB3,-,100,"0,33",19.08.2019,"45,19","0,33",3,"45,64","0,47",,
DE000UY2VPC1,-,100,"0,30",21.03.2019,"41,64","0,3",3,"42,11","0,43",,
DE000UY2VPH0,-,100,"0,24",11.09.2019,"33,71","0,24",3,"34,21","0,35",,
DE000UY2VQE5,-,100,"0,38",14.10.2019,"14,03","0,38",4,,,,
DE000UY2W1B0,-,100,"0,36",14.10.2019,"49,02","0,36",3,"49,45","0,51",,
DE000UY2W1C8,-,100,"0,27",21.03.2019,"37,71","0,27",3,"38,20","0,39",,
DE000UY2W1H7,-,100,"0,25",21.03.2019,"35,49","0,25",3,"35,99","0,37",,
DE000UY2WQC7,-,100,"0,25",11.09.2019,"34,67","0,25",3,"35,18","0,36",,
DE000UY2WQE3,-,100,"0,34",30.08.2019,"46,81","0,34",3,"47,26","0,49",,
